"county"	"state"	"region"	"population2000"	"black2000"	"white2000"	"medianincome2000"	"poverty2000"	"blue2000"	"red2000"	"population2008"	"black2008"	"white2008"	"medianincome2008"	"poverty2008"	"blue2008"	"red2008"	"population2010"	"black2010"	"white2010"	"medianincome2010"	"poverty2010"	"blue2010"	"red2010"	"blue2012"	"red2012"
"21119"	"kentucky"	"east_south_central"	17649	0.00731	0.98272	22250	0.24721	0.67343	0.31418	16346	0.00722	0.98293	29375	0.31286	0.4488	0.52749	16346	0.00722	0.98293	29375	0.31286	0.4488	0.52749	0.249429123484982	0.725452309854207
"21121"	"kentucky"	"east_south_central"	31795	0.00824	0.97839	20362	0.26812	0.37235	0.6113	31883	0.01085	0.97127	22493	0.33604	0.26991	0.7156	31883	0.01085	0.97127	22493	0.33604	0.26991	0.7156	0.223783783783784	0.762792792792793
"21123"	"kentucky"	"east_south_central"	13373	0.03537	0.94646	33282	0.13998	0.33346	0.65341	14193	0.03128	0.93912	40679	0.16395	0.30965	0.67222	14193	0.03128	0.93912	40679	0.16395	0.30965	0.67222	0.300659264399722	0.67852185981957
"21125"	"kentucky"	"east_south_central"	52715	0.00628	0.97665	29014	0.17473	0.26799	0.71904	58849	0.00709	0.97048	36664	0.19433	0.20524	0.78489	58849	0.00709	0.97048	36664	0.19433	0.20524	0.78489	0.174268118529097	0.810023205997858
"21127"	"kentucky"	"east_south_central"	15569	0.00096	0.98934	23544	0.23784	0.42548	0.55945	15860	0.00208	0.98493	30855	0.27963	0.36042	0.62011	15860	0.00208	0.98493	30855	0.27963	0.36042	0.62011	0.271816881258941	0.714413447782546
"21129"	"kentucky"	"east_south_central"	7916	0.0379	0.95099	19975	0.26945	0.30246	0.68488	7887	0.02346	0.9645	23791	0.28744	0.27119	0.71331	7887	0.02346	0.9645	23791	0.28744	0.27119	0.71331	0.226839496759436	0.753717117804041
"21131"	"kentucky"	"east_south_central"	12401	0.00073	0.99153	20521	0.24321	0.27289	0.71245	11310	0.00195	0.98842	26767	0.30495	0.17421	0.81283	11310	0.00195	0.98842	26767	0.30495	0.17421	0.81283	0.0874747474747475	0.896767676767677
"21133"	"kentucky"	"east_south_central"	25277	0.0051	0.98714	23003	0.22669	0.52287	0.45543	24519	0.00347	0.9876	29835	0.28362	0.31852	0.65173	24519	0.00347	0.9876	29835	0.28362	0.31852	0.65173	0.194336606531171	0.777688970084494
"21135"	"kentucky"	"east_south_central"	14092	0.00206	0.98921	23537	0.23439	0.28306	0.70425	13870	0.00267	0.98854	28349	0.25818	0.31517	0.67063	13870	0.00267	0.98854	28349	0.25818	0.31517	0.67063	0.281400712937723	0.697420842944013
"21137"	"kentucky"	"east_south_central"	23361	0.02534	0.96117	28443	0.17127	0.35251	0.63117	24742	0.02284	0.95202	31306	0.20968	0.30073	0.6855	24742	0.02284	0.95202	31306	0.20968	0.30073	0.6855	0.282124125874126	0.701048951048951
"21139"	"kentucky"	"east_south_central"	9804	0.00143	0.9849	33313	0.12067	0.47801	0.50071	9519	0.00221	0.97888	40921	0.13489	0.35315	0.62922	9519	0.00221	0.97888	40921	0.13489	0.35315	0.62922	0.298381733540235	0.684770560851253
"21141"	"kentucky"	"east_south_central"	26573	0.07621	0.90697	33503	0.13326	0.41631	0.57265	26835	0.06585	0.90132	37329	0.17712	0.34992	0.63585	26835	0.06585	0.90132	37329	0.17712	0.34992	0.63585	0.330098011228471	0.656484917689599
"21143"	"kentucky"	"east_south_central"	8080	0.0672	0.91856	32241	0.11324	0.49123	0.49357	8314	0.05304	0.92964	39417	0.13183	0.40908	0.57588	8314	0.05304	0.92964	39417	0.13183	0.40908	0.57588	0.357738405419489	0.628452318916102
"21145"	"kentucky"	"east_south_central"	65514	0.1088	0.86762	35999	0.12835	0.42759	0.55247	65565	0.11018	0.85048	40976	0.16254	0.36694	0.6192	65565	0.11018	0.85048	40976	0.16254	0.36694	0.6192	0.329469548133595	0.654191224623445
"21147"	"kentucky"	"east_south_central"	17080	0.00632	0.97992	20083	0.2928	0.29548	0.69202	18306	0.05512	0.91358	23163	0.3312	0.23266	0.75421	18306	0.05512	0.91358	23163	0.3312	0.23266	0.75421	0.187412342215989	0.800140252454418
"21149"	"kentucky"	"east_south_central"	9938	0.00362	0.98581	32346	0.13202	0.43436	0.55172	9531	0.00577	0.97597	37766	0.17574	0.44382	0.53945	9531	0.00577	0.97597	37766	0.17574	0.44382	0.53945	0.340952380952381	0.644047619047619
"21151"	"kentucky"	"east_south_central"	70872	0.04445	0.9301	34354	0.13365	0.39335	0.57813	82916	0.04355	0.9157	40241	0.14971	0.38086	0.60528	82916	0.04355	0.9157	40241	0.14971	0.38086	0.60528	0.345529309361587	0.634150733859591
"21153"	"kentucky"	"east_south_central"	13332	0.0015	0.99295	21127	0.28105	0.47735	0.51073	13333	0.00135	0.9862	26815	0.33946	0.45259	0.52333	13333	0.00135	0.9862	26815	0.33946	0.45259	0.52333	0.292150866462793	0.691335372069317
"21155"	"kentucky"	"east_south_central"	18212	0.0912	0.89172	31264	0.15512	0.44981	0.52769	19820	0.08093	0.88063	35609	0.17805	0.47223	0.50453	19820	0.08093	0.88063	35609	0.17805	0.47223	0.50453	0.467195188627665	0.519409513395298
"21157"	"kentucky"	"east_south_central"	30125	0.00123	0.98569	36675	0.09859	0.45077	0.53005	31448	0.00156	0.98257	41891	0.11998	0.36695	0.61419	31448	0.00156	0.98257	41891	0.11998	0.36695	0.61419	0.319587628865979	0.661957490136184
"21159"	"kentucky"	"east_south_central"	12578	0.00032	0.99253	20348	0.2847	0.38465	0.59852	12929	0.0693	0.91956	25825	0.31557	0.21885	0.7649	12929	0.0693	0.91956	25825	0.31557	0.21885	0.7649	0.15010460251046	0.831589958158996
"21161"	"kentucky"	"east_south_central"	16800	0.07161	0.90881	31829	0.14976	0.37085	0.60821	17490	0.06404	0.90343	37987	0.18359	0.40598	0.57604	17490	0.06404	0.90343	37987	0.18359	0.40598	0.57604	0.376798953336241	0.610117749672918
"21163"	"kentucky"	"east_south_central"	26349	0.04129	0.92372	39820	0.09215	0.39643	0.58637	28602	0.03314	0.92396	42922	0.11982	0.38756	0.59709	28602	0.03314	0.92396	42922	0.11982	0.38756	0.59709	0.377645442052222	0.605222171323866
"21165"	"kentucky"	"east_south_central"	6556	0.01373	0.97636	23745	0.23429	0.46154	0.52023	6306	0.0184	0.96543	27241	0.2948	0.51266	0.46404	6306	0.0184	0.96543	27241	0.2948	0.51266	0.46404	0.403387220939184	0.571208622016936
"21167"	"kentucky"	"east_south_central"	20817	0.03694	0.94	37379	0.11702	0.3582	0.62118	21331	0.03586	0.92771	44256	0.15695	0.31402	0.67406	21331	0.03586	0.92771	44256	0.15695	0.31402	0.67406	0.298510466988728	0.686392914653784
"21169"	"kentucky"	"east_south_central"	10037	0.01644	0.9726	24568	0.20225	0.34243	0.64328	10099	0.01525	0.96782	29626	0.22468	0.32151	0.65111	10099	0.01525	0.96782	29626	0.22468	0.32151	0.65111	0.340583173996176	0.639579349904398
"21171"	"kentucky"	"east_south_central"	11756	0.02756	0.95568	23753	0.20058	0.20794	0.78596	10963	0.02107	0.95147	26650	0.24373	0.22872	0.7582	10963	0.02107	0.95147	26650	0.24373	0.22872	0.7582	0.197218710493047	0.792667509481669
"21173"	"kentucky"	"east_south_central"	22554	0.03476	0.9507	32576	0.14277	0.44994	0.53222	26499	0.02759	0.9446	32964	0.17465	0.40983	0.57565	26499	0.02759	0.9446	32964	0.17465	0.40983	0.57565	0.361143637782982	0.62431693989071
"21175"	"kentucky"	"east_south_central"	13948	0.04381	0.94587	23231	0.22871	0.44222	0.54127	13923	0.04309	0.94261	29473	0.24966	0.42909	0.54716	13923	0.04309	0.94261	29473	0.24966	0.42909	0.54716	0.306127012522361	0.675536672629696
"21177"	"kentucky"	"east_south_central"	31839	0.04648	0.9419	29787	0.14646	0.52651	0.46153	31499	0.04527	0.93698	35163	0.2028	0.48266	0.50019	31499	0.04527	0.93698	35163	0.2028	0.48266	0.50019	0.37457800109916	0.60940566852477
"21179"	"kentucky"	"east_south_central"	37477	0.05507	0.92836	40625	0.10732	0.40636	0.57192	43437	0.05026	0.91931	43498	0.12402	0.4218	0.55875	43437	0.05026	0.91931	43498	0.12402	0.4218	0.55875	0.410695014029786	0.575922728253831
"21181"	"kentucky"	"east_south_central"	6813	0.00837	0.98312	30695	0.14531	0.37187	0.60344	7135	0.00575	0.9787	36910	0.16244	0.42828	0.55017	7135	0.00575	0.9787	36910	0.16244	0.42828	0.55017	0.367441860465116	0.613565891472868
"21183"	"kentucky"	"east_south_central"	22916	0.00746	0.97709	30580	0.15491	0.37188	0.60943	23842	0.00822	0.96234	37965	0.18795	0.40839	0.57219	23842	0.00822	0.96234	37965	0.18795	0.40839	0.57219	0.30966203607713	0.670744349989633
"21185"	"kentucky"	"east_south_central"	46178	0.04208	0.93616	64895	0.04392	0.30768	0.67002	60316	0.04344	0.91027	79353	0.05057	0.34111	0.64801	60316	0.04344	0.91027	79353	0.05057	0.34111	0.64801	0.309309409834968	0.675492920028119
"21187"	"kentucky"	"east_south_central"	10547	0.01128	0.97032	33773	0.159	0.34251	0.6344	10841	0.00839	0.96578	38605	0.17655	0.35648	0.62479	10841	0.00839	0.96578	38605	0.17655	0.35648	0.62479	0.329527991218441	0.65225027442371
"21189"	"kentucky"	"east_south_central"	4858	0.00103	0.99218	17062	0.36002	0.18565	0.80285	4755	0.00273	0.98675	21177	0.3592	0.22598	0.7586	4755	0.00273	0.98675	21177	0.3592	0.22598	0.7586	0.179113924050633	0.809493670886076
"21191"	"kentucky"	"east_south_central"	14390	0.00493	0.98395	39263	0.11251	0.3477	0.63377	14877	0.00356	0.98158	44195	0.15178	0.34936	0.63357	14877	0.00356	0.98158	44195	0.15178	0.34936	0.63357	0.335923382724973	0.642573183953741
"21193"	"kentucky"	"east_south_central"	29390	0.0164	0.97343	23868	0.24029	0.50127	0.48182	28712	0.01515	0.96496	29660	0.27358	0.33195	0.65176	28712	0.01515	0.96496	29660	0.27358	0.33195	0.65176	0.19990234375	0.78515625
"21195"	"kentucky"	"east_south_central"	68736	0.00454	0.98346	25786	0.19997	0.54586	0.44135	65024	0.00537	0.97992	32258	0.24839	0.42066	0.55889	65024	0.00537	0.97992	32258	0.24839	0.42066	0.55889	0.238871022342586	0.74428740690589
"21197"	"kentucky"	"east_south_central"	13237	0.00619	0.98557	27063	0.20496	0.46034	0.51765	12613	0.00626	0.97685	30954	0.2805	0.41533	0.5706	12613	0.00626	0.97685	30954	0.2805	0.41533	0.5706	0.364782706597613	0.61382571492907
"21199"	"kentucky"	"east_south_central"	56217	0.01074	0.97476	28266	0.16369	0.25138	0.73557	63063	0.01153	0.96134	32038	0.22929	0.21695	0.77086	63063	0.01153	0.96134	32038	0.22929	0.21695	0.77086	0.191362535092105	0.796600392262431
"21201"	"kentucky"	"east_south_central"	2266	0.00044	0.98632	30559	0.17211	0.34168	0.63126	2282	0.00175	0.98203	35050	0.21516	0.44433	0.52512	2282	0.00175	0.98203	35050	0.21516	0.44433	0.52512	0.363636363636364	0.619251336898396
"21203"	"kentucky"	"east_south_central"	16582	0.00139	0.98812	25054	0.1966	0.22375	0.76082	17056	0.00111	0.98399	29654	0.25985	0.22474	0.75821	17056	0.00111	0.98399	29654	0.25985	0.22474	0.75821	0.176480051480051	0.808880308880309
"21205"	"kentucky"	"east_south_central"	22094	0.01562	0.95976	29020	0.16937	0.48505	0.49073	23333	0.01496	0.96087	33081	0.21309	0.49963	0.47915	23333	0.01496	0.96087	33081	0.21309	0.49963	0.47915	0.449941107184923	0.528072241853161
"21207"	"kentucky"	"east_south_central"	16315	0.00582	0.98339	23394	0.21195	0.24173	0.7447	17565	0.00467	0.96459	29421	0.22886	0.2099	0.77311	17565	0.00467	0.96459	29421	0.22886	0.2099	0.77311	0.182749462501581	0.802579992411787
"21209"	"kentucky"	"east_south_central"	33061	0.05351	0.91942	48878	0.09295	0.39692	0.57682	47173	0.05232	0.89893	58595	0.10156	0.3908	0.59704	47173	0.05232	0.89893	58595	0.10156	0.3908	0.59704	0.366253343058595	0.616532944322879
"21211"	"kentucky"	"east_south_central"	33337	0.08825	0.86612	46806	0.08795	0.34817	0.63338	42074	0.07477	0.85428	51439	0.10938	0.3706	0.61764	42074	0.07477	0.85428	51439	0.10938	0.3706	0.61764	0.355538882040838	0.631866659520875
"21213"	"kentucky"	"east_south_central"	16405	0.10216	0.87839	37587	0.1107	0.44351	0.54413	17327	0.09378	0.87251	40357	0.13776	0.37967	0.60706	17327	0.09378	0.87251	40357	0.13776	0.37967	0.60706	0.373818592185075	0.614332063760756
"21215"	"kentucky"	"east_south_central"	11766	0.0113	0.97501	47202	0.08924	0.32565	0.6601	17061	0.01512	0.96237	63218	0.0888	0.31292	0.66807	17061	0.01512	0.96237	63218	0.0888	0.31292	0.66807	0.30233661487368	0.67916024196418
"21217"	"kentucky"	"east_south_central"	22927	0.05055	0.93623	28712	0.15314	0.30825	0.67959	24512	0.04961	0.91951	33601	0.18101	0.29144	0.69687	24512	0.04961	0.91951	33601	0.18101	0.29144	0.69687	0.300018271514709	0.689841037822035
"21219"	"kentucky"	"east_south_central"	11971	0.08754	0.89316	30903	0.14903	0.3573	0.63196	12460	0.07994	0.89029	38678	0.17504	0.31228	0.67517	12460	0.07994	0.89029	38678	0.17504	0.31228	0.67517	0.297371767698177	0.688215345485375
"21221"	"kentucky"	"east_south_central"	12597	0.09788	0.88338	34220	0.11693	0.39484	0.5857	14339	0.08167	0.89135	42967	0.12895	0.34411	0.6418	14339	0.08167	0.89135	42967	0.12895	0.34411	0.6418	0.31379821958457	0.670623145400593
"21223"	"kentucky"	"east_south_central"	8125	0.00295	0.97895	36509	0.12222	0.38332	0.59623	8809	0.00307	0.96401	45767	0.14951	0.3893	0.58736	8809	0.00307	0.96401	45767	0.14951	0.3893	0.58736	0.382768361581921	0.602542372881356
"21225"	"kentucky"	"east_south_central"	15637	0.12886	0.85035	35049	0.12752	0.47448	0.51211	15007	0.12048	0.85453	42252	0.18105	0.4647	0.51707	15007	0.12048	0.85453	42252	0.18105	0.4647	0.51707	0.324853556485356	0.661422594142259
"21227"	"kentucky"	"east_south_central"	92522	0.08575	0.86978	37385	0.12628	0.36937	0.61365	113792	0.09061	0.83632	43316	0.15114	0.40024	0.5888	113792	0.09061	0.83632	43316	0.15114	0.40024	0.5888	0.382897764815785	0.601152908473649
"21229"	"kentucky"	"east_south_central"	10916	0.07512	0.90619	34102	0.12367	0.31779	0.66347	11717	0.06333	0.90834	39742	0.15943	0.35829	0.62654	11717	0.06333	0.90834	39742	0.15943	0.35829	0.62654	0.319854350325795	0.669796857033346
"21231"	"kentucky"	"east_south_central"	19923	0.01491	0.96978	22368	0.23214	0.35712	0.62851	20813	0.01518	0.95157	27210	0.27598	0.30586	0.67649	20813	0.01518	0.95157	27210	0.27598	0.30586	0.67649	0.257281553398058	0.733564493758669
"21233"	"kentucky"	"east_south_central"	14120	0.04674	0.93626	33346	0.13329	0.47082	0.51242	13621	0.04133	0.91396	40803	0.1737	0.43141	0.54819	13621	0.04133	0.91396	40803	0.1737	0.43141	0.54819	0.322669104204753	0.659414990859232
"21235"	"kentucky"	"east_south_central"	35865	0.00343	0.98369	23413	0.23396	0.34831	0.63717	35637	0.00575	0.97382	26145	0.28557	0.25423	0.73081	35637	0.00575	0.97382	26145	0.28557	0.25423	0.73081	0.20531068258341	0.782981328435874
"21237"	"kentucky"	"east_south_central"	7065	0.00241	0.99236	19977	0.3104	0.46845	0.52247	7355	0.00136	0.98776	25203	0.33542	0.50303	0.47439	7355	0.00136	0.98776	25203	0.33542	0.50303	0.47439	0.381398983978116	0.602579132473622
"21239"	"kentucky"	"east_south_central"	23208	0.05412	0.92085	51459	0.07252	0.3941	0.58104	24939	0.04932	0.89671	52126	0.09367	0.4088	0.57982	24939	0.04932	0.89671	52126	0.09367	0.4088	0.57982	0.395993836671803	0.585353985889222
"22001"	"louisiana"	"west_south_central"	58861	0.18246	0.80734	28022	0.19235	0.38265	0.59446	61773	0.1809	0.79528	35583	0.18793	0.26311	0.71989	61773	0.1809	0.79528	35583	0.18793	0.26311	0.71989	0.244428709845718	0.742751732876202
"22003"	"louisiana"	"west_south_central"	25440	0.24603	0.71899	28385	0.17756	0.47202	0.48661	25764	0.2323	0.71553	34506	0.17226	0.30538	0.66896	25764	0.2323	0.71553	34506	0.17226	0.30538	0.66896	0.281108961960026	0.697936814958092
"22005"	"louisiana"	"west_south_central"	76627	0.20279	0.77393	45398	0.10808	0.43396	0.54526	107215	0.22241	0.73285	60995	0.09322	0.31404	0.67078	107215	0.22241	0.73285	60995	0.09322	0.31404	0.67078	0.320099498589784	0.662919147602632
"22007"	"louisiana"	"west_south_central"	23388	0.31516	0.67171	31923	0.1809	0.51945	0.43649	23421	0.3049	0.66756	42494	0.18701	0.43394	0.54571	23421	0.3049	0.66756	42494	0.18701	0.43394	0.54571	0.432535711036302	0.553361841506687
"22009"	"louisiana"	"west_south_central"	41481	0.29491	0.6847	24925	0.21776	0.45731	0.50017	42073	0.29468	0.66998	30791	0.20438	0.37354	0.60432	42073	0.29468	0.66998	30791	0.20438	0.37354	0.60432	0.356786280613144	0.626475597580314
"22011"	"louisiana"	"west_south_central"	32986	0.12918	0.84248	33830	0.14412	0.32429	0.64416	35654	0.13056	0.82238	42167	0.13264	0.2182	0.76155	35654	0.13056	0.82238	42167	0.13264	0.2182	0.76155	0.19876256767208	0.781199465654222
"22013"	"louisiana"	"west_south_central"	15752	0.43785	0.5492	24861	0.21216	0.48715	0.4666	14353	0.42333	0.55285	29847	0.20936	0.48304	0.50821	14353	0.42333	0.55285	29847	0.20936	0.48304	0.50821	0.484520338747744	0.505483826183535
"22015"	"louisiana"	"west_south_central"	98310	0.2082	0.74665	39570	0.11851	0.33226	0.64664	116979	0.20911	0.72175	49053	0.12579	0.27715	0.71371	116979	0.20911	0.72175	49053	0.12579	0.27715	0.71371	0.266788854795198	0.720484359233098
"22017"	"louisiana"	"west_south_central"	252161	0.44608	0.52912	32265	0.18429	0.49697	0.48941	254969	0.47168	0.49003	38095	0.19173	0.5111	0.48066	254969	0.47168	0.49003	38095	0.19173	0.5111	0.48066	0.519019692241472	0.469690448007461
"22019"	"louisiana"	"west_south_central"	183577	0.23982	0.73597	36307	0.13759	0.46063	0.51722	192768	0.24787	0.70818	43534	0.14439	0.36824	0.61425	192768	0.24787	0.70818	43534	0.14439	0.36824	0.61425	0.347010450573925	0.634425707922367
"22021"	"louisiana"	"west_south_central"	10560	0.17898	0.80426	27411	0.18049	0.314	0.65088	10132	0.17233	0.8106	35345	0.20499	0.22849	0.75536	10132	0.17233	0.8106	35345	0.20499	0.22849	0.75536	0.215436810856658	0.771840542832909
"22023"	"louisiana"	"west_south_central"	9991	0.03883	0.93654	36018	0.1106	0.34306	0.61989	6839	0.0174	0.95716	55117	0.13321	0.16161	0.81439	6839	0.0174	0.95716	55117	0.13321	0.16161	0.81439	0.108974358974359	0.870726495726496
"22025"	"louisiana"	"west_south_central"	10920	0.27125	0.71777	23738	0.23663	0.36055	0.61112	10407	0.31517	0.67118	29892	0.21015	0.31751	0.66718	10407	0.31517	0.67118	29892	0.21015	0.31751	0.66718	0.335797758168376	0.654424040066778
"22027"	"louisiana"	"west_south_central"	16851	0.47368	0.51795	26100	0.21815	0.43321	0.53877	17195	0.50788	0.47496	32301	0.24286	0.44219	0.54817	17195	0.50788	0.47496	32301	0.24286	0.44219	0.54817	0.447712418300654	0.542038027332145
"22029"	"louisiana"	"west_south_central"	20247	0.37719	0.6075	23865	0.23569	0.41993	0.54442	20822	0.40885	0.57434	28520	0.22231	0.3953	0.59494	20822	0.40885	0.57434	28520	0.22231	0.3953	0.59494	0.40863539445629	0.581023454157783
"22031"	"louisiana"	"west_south_central"	25494	0.42159	0.5597	29004	0.20303	0.47527	0.49641	26656	0.39199	0.57983	34958	0.17711	0.42767	0.56156	26656	0.39199	0.57983	34958	0.17711	0.42767	0.56156	0.42544061302682	0.563448275862069
"22033"	"louisiana"	"west_south_central"	412852	0.40093	0.56167	37943	0.14318	0.45279	0.52742	440171	0.45324	0.48828	44720	0.16292	0.50495	0.48336	440171	0.45324	0.48828	44720	0.16292	0.50495	0.48336	0.517704838514087	0.466040462427746
"22035"	"louisiana"	"west_south_central"	9421	0.67286	0.316	20566	0.3471	0.57812	0.39445	7759	0.6903	0.28934	23186	0.4007	0.63698	0.35235	7759	0.6903	0.28934	23186	0.4007	0.63698	0.35235	0.663120567375887	0.331560283687943
"22037"	"louisiana"	"west_south_central"	21360	0.47083	0.51793	31307	0.1669	0.47784	0.50019	20267	0.4494	0.53205	38856	0.19529	0.44064	0.54609	20267	0.4494	0.53205	38856	0.19529	0.44064	0.54609	0.455284552845528	0.528651190126359
"22039"	"louisiana"	"west_south_central"	35434	0.28566	0.70415	22405	0.2411	0.42338	0.53556	33984	0.28343	0.68971	30897	0.22652	0.36636	0.61298	33984	0.28343	0.68971	30897	0.22652	0.36636	0.61298	0.338090707262924	0.645480494766889
"22041"	"louisiana"	"west_south_central"	21263	0.31609	0.67164	23698	0.24865	0.33413	0.64181	20767	0.31478	0.67078	30031	0.24106	0.31641	0.67087	20767	0.31478	0.67078	30031	0.24106	0.31641	0.67087	0.312874892887746	0.674164524421594
"22043"	"louisiana"	"west_south_central"	18698	0.11884	0.85426	30757	0.18039	0.29752	0.6781	22309	0.15554	0.81353	38335	0.15281	0.17224	0.80708	22309	0.15554	0.81353	38335	0.15281	0.17224	0.80708	0.163974151857835	0.817216708977614
"22045"	"louisiana"	"west_south_central"	73266	0.30811	0.65081	32019	0.18681	0.39181	0.57415	73240	0.31998	0.62194	41272	0.18977	0.37663	0.60682	73240	0.31998	0.62194	41272	0.18977	0.37663	0.60682	0.36323071394346	0.625598945855295
"22047"	"louisiana"	"west_south_central"	33320	0.497	0.49256	29869	0.18292	0.57609	0.38427	33387	0.49283	0.48761	38703	0.189	0.54948	0.43755	33387	0.49283	0.48761	38703	0.189	0.54948	0.43755	0.561184906547549	0.427353943810979
"22049"	"louisiana"	"west_south_central"	15397	0.27869	0.71014	29901	0.16653	0.36335	0.61174	16274	0.29821	0.68109	35359	0.16812	0.31748	0.67089	16274	0.29821	0.68109	35359	0.16812	0.31748	0.67089	0.306149555053792	0.681631026696772
"22051"	"louisiana"	"west_south_central"	455466	0.2286	0.69819	37695	0.13294	0.39303	0.58611	432552	0.26329	0.62909	46428	0.12925	0.35941	0.62495	432552	0.26329	0.62909	46428	0.12925	0.35941	0.62495	0.398331559809484	0.582275383678649
"22053"	"louisiana"	"west_south_central"	31435	0.17786	0.80601	29083	0.17659	0.41145	0.55356	31594	0.17307	0.79525	39359	0.16307	0.29057	0.68721	31594	0.17307	0.79525	39359	0.16307	0.29057	0.68721	0.253622660744193	0.729192456127576
"22055"	"louisiana"	"west_south_central"	190503	0.23803	0.73363	37673	0.14063	0.34729	0.61935	221578	0.25758	0.69369	47901	0.134	0.3361	0.64883	221578	0.25758	0.69369	47901	0.134	0.3361	0.64883	0.322049535164289	0.658870403601083
"22057"	"louisiana"	"west_south_central"	89974	0.12614	0.82851	36058	0.13833	0.4246	0.5392	96318	0.13233	0.79367	47909	0.15004	0.25498	0.71488	96318	0.13233	0.79367	47909	0.15004	0.25498	0.71488	0.246429954809555	0.731620400258231
